Agreement Date,Institution Name,Plan Name,Availability of Credit Card Plan,Location,APR,Index,Variable Rate Index,Grace Period,Annual Fee,Late Fee,Telephone Number for Consumers
1993-07-31,"COMMERCE BANK OF OMAHA, NATIONAL ASSOCIATION",SPECIAL CONNECTIONS VISA/MASTERCARD,Regional,R,16.5,V,Prime,25,0,,(800) 645-2103
1993-07-31,TOWN NORTH NATIONAL BANK,MASTERCARD-VISA,National,N,14,V,Six-month T-bill,0,0,,
1993-07-31,"FIRST INTERSTATE BANK OF OREGON, NATIONAL ASSOCIATION",VISA CLASSIC CARD,Single State,OR,19.5,V,Prime,25,25,,(800) 955-5050
1993-07-31,BANK OF MONTANA,BANK OF MONTANA BANCARD - MASTERCARD,National,N,11.75,V,Prime,25,19,,(800) 735-5536
1993-07-31,VALLEY STATE BANK,VISA,Regional,R,19.8,V,Other,0,0,,(800) 285-8585
1993-07-31,BANK OF DELAWARE,VISA,National,N,17.9,F,,25,18,,(800) 762-2273
1993-07-31,"FIRST OF AMERICA BANK-MICHIGAN, N.A.",CLASSIC VISA/MASTERCARD,Single State,MI,18,F,,25,20,,(616) 376-4000
1993-07-31,COLUMBUS BANK AND TRUST COMPANY,VISA CLASSIC,Regional,R,18,F,,25,12,,(800) 282-1205
1993-07-31,"SOUTHTRUST BANK OF ALABAMA, NATIONAL ASSOCIATION",VISA CLASSIC CARD,Regional,R,16.4,V,Prime,25,15,,(800) 292-6538
1993-07-31,STATE SAVINGS BANK,VISA,Single State,OH,14.88,F,,30,0,,(800) 421-9543
1993-07-31,"STAR BANK, NATIONAL ASSOCIATION",VISA,Regional,R,14.5,V,Prime,25,20,,(513) 762-8836
1993-07-31,SOCIETY NATIONAL BANK,VISA,Regional,R,12.63,V,Six-month T-bill,25,20,,(216) 689-5664
1993-07-31,FIDELITY NATIONAL BANK,VISA CONSUMERSCARD,National,N,15.9,F,,25,20,,(800) 753-2900
1993-07-31,"PRUDENTIAL BANK AND TRUST COMPANY, THE",VISA GOLD,Regional,R,16.9,F,,30,35,,(800) 322-2369
1993-07-31,"BANK ONE, CLEVELAND, NATIONAL ASSOCIATION",MASTERCARD,Single State,OH,13.9,V,Prime,25,20,,(216) 352-5678
1993-07-31,SIMMONS FIRST NATIONAL BANK OF PINE BLUFF,VISA,Single State,AR,8,F,,25,25,,(501) 541-1240
1993-07-31,LEADER FEDERAL BANK FOR SAVINGS,VISA CLASSIC,Single State,TN,15.9,F,,25,20,,(901) 578-2090
1993-07-31,SACRAMENTO SAVINGS BANK,VISA CLASSIC,Single State,CA,15,V,Prime,25,20,,(916) 974-3600
1993-07-31,SIGNET BANK/VIRGINIA,VISA,National,N,19.8,F,,25,18,,(800) 955-7070
1993-07-31,"SECURITY NATIONAL BANK AND TRUST COMPANY OF NORMAN, THE",VISA,Regional,R,12.96,V,Three-month T-bill,30,18,,(800) 356-8085
1993-07-31,"FIRST INTERSTATE BANK OF ARIZONA, NATIONAL ASSOCIATION",VISA STANDARD CARD,National,N,17.9,F,,25,20,,(800) 955-5050
1993-07-31,REPUBLIC NATIONAL BANK,VISA,Single State,SC,18.6,F,,25,0,,(800) 473-5252
1993-07-31,CRESTAR BANK,VISA CLASSIC,Regional,R,15.9,F,,25,20,,(800) 368-7700
1993-07-31,COLORADO NATIONAL BANK,VISA GOLD,National,N,18.6,F,,25,12,,(303) 893-3425
1993-07-31,GREENWOOD TRUST COMPANY,DISCOVER CARD,National,N,14.9,V,Prime,25,0,,(800) 347-2683
1993-07-31,"PNC BANK, OHIO, NATIONAL ASSOCIATION",VISA,Regional,R,18.9,V,Prime,25,18,,(513) 651-8068
1993-07-31,OLD KENT BANK AND TRUST COMPANY,MASTERCARD & VISA,National,N,18,F,,25,20,,(800) 245-5353
1993-07-31,"FLEET BANK OF MASSACHUSETTS, NATIONAL ASSOCIATION",MASTERCARD & VISA,Regional,R,14.4,V,Prime,25,25,,(800) 537-3777
1993-07-31,PEOPLE'S BANK,VISA,National,N,11.5,F,,25,25,,(800) 426-1114
1993-07-31,"NATIONSBANK OF DELAWARE, N.A.",VISA,National,N,17.9,F,,25,18,,(800) 947-2274
1993-07-31,NATIONAL WESTMINSTER BANK USA,VISA,Regional,R,15.9,V,Prime,25,20,,(516) 420-1122
1993-07-31,BROADWAY NATIONAL BANK,VISA,Single State,TX,13.92,V,Six-month T-bill,0,0,,
1993-07-31,ASSOCIATES NATIONAL BANK (DELAWARE),MASTERCARD,National,N,16.4,V,Prime,30,0,,(800) 533-5600
1993-07-31,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,VISA CLASSIC,National,N,15.4,V,Prime,25,18,,(800) 234-2840
1993-01-31,"FIRST FLORIDA BANK, NATIONAL ASSOCIATION",MASTERCARD,Regional,R,17.5,F,,30,24,,(800) 226-2273
1993-01-31,MERCANTILE BANK OF ILLINOIS NATIONAL ASSOCIATION,MASTERCARD GOLD,Regional,R,16.92,F,,25,35,,(800) 755-4070
1993-01-31,COLUMBUS BANK AND TRUST COMPANY,VISA CLASSIC,Regional,R,18,F,,25,12,,(706) 649-2251
1993-01-31,"FIRST FINANCIAL BANK, FEDERAL SAVINGS BANK",FIRST FINANCIAL BANK-VISA,National,N,17.8,F,,25,15,,(800) 345-7708
1993-01-31,"BANK ONE, COLUMBUS, NATIONAL ASSOCIATION",VISA CLASSIC,National,N,15.9,V,Prime,25,20,,(800) 945-2004
1993-01-31,BANK OF HAWAII,VISA CLASSIC,Single State,HI,16.5,F,,25,15,,(808) 543-9611
1993-01-31,FCC NATIONAL BANK,FIRSTCARD VISA CLASSIC,National,N,19.8,V,Prime,25,20,,(800) 368-4535
1993-01-31,GREENWOOD TRUST COMPANY,DISCOVER CARD,National,N,19.8,F,,25,0,,(800) 347-2683
1993-01-31,BANK OF AMERICA NATIONAL TRUST AND SAVINGS ASSOCIATION,VISA CLASSIC,Regional,R,16.9,V,Prime,25,18,,(800) 243-7762
1993-01-31,FIRST BANK OF SOUTH DAKOTA (NATIONAL ASSOCIATION),FIRST BANK VISA,National,N,16.8,F,,25,20,,(800) 285-8585
1993-01-31,FIDELITY NATIONAL BANK,VISA CONSUMERSCARD,National,N,15.9,F,,25,20,,(800) 753-2900
1993-01-31,"PRUDENTIAL BANK AND TRUST COMPANY, THE",VISA GOLD,Regional,R,16.9,F,,30,29,,(800) 322-2369
1993-01-31,"CENTRAL TRUST COMPANY, NATIONAL ASSOCIATION, THE",VISA,Regional,R,18.9,V,Prime,25,18,,(800) 762-2273
1993-01-31,PROVIDIAN NATIONAL BANK,VISA GOLD,Regional,R,19.8,F,,0,0,,(800) 227-6886
1993-01-31,"DOMINION BANK, NATIONAL ASSOCIATION",DOMINION VISA,Regional,R,17.39,F,,25,18,,(800) 955-4670
1993-01-31,"BANK ONE, CLEVELAND, NATIONAL ASSOCIATION",VISA CLASSIC CARD,Single State,OH,19.8,F,,25,20,,(800) 945-2265
1993-01-31,BANK OF AMERICA NATIONAL ASSOCIATION,VISA CLASSIC,Regional,R,16.9,V,Prime,25,18,,(800) 243-7762
1993-01-31,"AMERICAN SAVINGS BANK, F. A.",VISA CLASSIC,Single State,CA,18.9,F,,25,18,,(800) 788-7000
1993-01-31,BAYBANK,MASTERCARD CLASSIC,National,N,14.9,F,,25,21,,(800) 221-3393
1993-01-31,COLORADO NATIONAL BANK,VISA GOLD,National,N,18.6,F,,25,12,,(303) 893-3425
1993-01-31,"FIRSTAR BANK MILWAUKEE, NATIONAL ASSOCIATION",ELAN MASTERCARD/VISA,Regional,R,18,F,,25,15,,(414) 765-4357
1993-01-31,FIRST DEPOSIT NATIONAL CREDIT CARD BANK,VISA GOLD,Regional,R,19.8,F,,0,0,,(800) 227-6886
1993-01-31,BANCOHIO NATIONAL BANK,MASTERCARD CLASSIC,National,N,19.8,F,,25,18,,(800) 282-7541
1993-01-31,"FIRST INTERSTATE BANK OF OREGON, NATIONAL ASSOCIATION",VISA CLASSIC CARD,Single State,OR,19.5,V,Prime,25,25,,
1993-01-31,"FLEET BANK OF MASSACHUSETTS, NATIONAL ASSOCIATION",VISA CLASSIC CARD,Regional,R,14.4,V,Prime,25,25,,(800) 537-3777
1993-01-31,"SOUTHTRUST BANK OF ALABAMA, NATIONAL ASSOCIATION",VISA CLASSIC CARD,Regional,R,16.4,V,Prime,25,15,,(800) 292-6538
1993-01-31,TEXAS COMMERCE BANKS,VISA,Single State,TX,17.8,F,,25,20,,(800) 843-9629
1993-01-31,STATE SAVINGS BANK,VISA,Single State,OH,14.88,F,,25,0,,(800) 421-9543
1993-01-31,"STAR BANK, NATIONAL ASSOCIATION",VISA,Regional,R,14.5,V,Prime,25,20,,(800) 999-0619
1993-01-31,SOCIETY NATIONAL BANK,VISA,Regional,R,12.64,V,Six-month T-bill,25,20,,(800) 437-5976
1993-01-31,SIMMONS FIRST NATIONAL BANK OF PINE BLUFF,VISA,Single State,AR,8,F,,25,25,,(501) 541-1240
1993-01-31,REPUBLIC NATIONAL BANK,VISA,Single State,SC,18.6,F,,25,0,,(800) 473-5252
1993-01-31,PNC NATIONAL BANK,VISA,National,N,17.99,F,,25,18,,(800) 762-2273
1993-01-31,PEOPLE'S BANK,VISA,National,N,11.5,F,,25,25,,(800) 423-3273
1993-01-31,"NORWEST BANK NEBRASKA, NATIONAL ASSOCIATION",NORWEST MASTERCARD,National,N,15,V,Prime,25,20,,(800) 247-8101
1993-01-31,"NORWEST BANK IOWA, NATIONAL ASSOCIATION",NORWEST MASTERCARD,National,N,15,V,Prime,25,20,,(800) 247-8101
1993-01-31,CENTRAL BANK,VISA,Regional,R,18,F,,25,12,,
1993-01-31,"COMMERCE BANK OF OMAHA, NATIONAL ASSOCIATION",SPECIAL CONNECTIONS  VISA/MASTERCARD,Regional,R,17.5,V,Prime,25,0,,(800) 645-2103
1993-01-31,"COMMERCE BANK OF KANSAS CITY, NATIONAL ASSOCIATION",SPECIAL CONNECTIONS  VISA/MASTERCARD,Regional,R,17.5,V,Prime,25,0,,(800) 645-2103
1993-01-31,"COMMERCE BANK OF ST. LOUIS, NATIONAL ASSOCIATION",SPECIAL CONNECTIONS,Regional,R,17.5,V,Prime,25,0,,(800) 645-2103
1993-01-31,NATIONAL WESTMINSTER BANK USA,VISA,National,N,19.8,F,,25,20,,(800) 677-6677
1993-01-31,"BANK OF CALIFORNIA, NATIONAL ASSOCIATION, THE",STANDARD MASTERCARD,Regional,R,18.6,F,,30,15,,(800) 544-2920
1993-01-31,"WELLS FARGO BANK, NATIONAL ASSOCIATION",MASTERCARD/VISA,Regional,R,19.8,F,,25,18,,(800) 642-4720
1993-01-31,OLD KENT BANK AND TRUST COMPANY,MASTERCARD/VISA,National,N,18,F,,25,20,,(800) 245-5353
1993-01-31,"VALLEY NATIONAL BANK OF ARIZONA, THE",STANDARD MASTERCARD,Regional,R,17.45,V,Prime,25,20,,(800) 862-2427
1993-01-31,WILMINGTON TRUST COMPANY,MASTERCARD,National,N,15,V,Three-month T-bill,25,18,,(302) 652-2378
1993-01-31,USAA FEDERAL SAVINGS BANK,MASTERCARD,National,N,12.5,V,Six-month T-bill,25,0,,
1993-01-31,UNITED MISSOURI BANK U.S.A.,MASTERCARD,National,N,15.4,V,Prime,25,18,,(800) 821-5184
1993-01-31,UNION PLANTERS NATIONAL BANK,MASTERCARD,National,N,18,F,,25,15,,(800) 628-8946
1993-01-31,UNION BANK,MASTERCARD,Single State,CA,19.8,F,,25,15,,(619) 230-4134
1993-01-31,TRUSTCO BANK NEW YORK,MASTERCARD,Single State,NY,17.9,F,,30,12,,(518) 381-3603
1993-01-31,TRUST COMPANY BANK,MASTERCARD,Regional,R,18,F,,30,18,,(800) 822-4072
1993-01-31,TOWN NORTH NATIONAL BANK,MASTERCARD,National,N,14,V,Six-month T-bill,0,0,,
1993-01-31,"SUNWEST BANK OF ALBUQUERQUE, NATIONAL ASSOCIATION",MASTERCARD,National,N,15.3,V,Prime,30,18,,(800) 552-5356
1993-01-31,"SUN BANK, NATIONAL ASSOCIATION",MASTERCARD,Single State,FL,18,V,Prime,25,26,,(800) 432-4932
1993-01-31,SOUTHERN NATIONAL BANK OF NORTH CAROLINA,MASTERCARD,Regional,R,11.9,V,Prime,25,24,,(800) 289-6404
1993-01-31,SIGNET BANK/VIRGINIA,MASTERCARD,National,N,19.8,F,,25,18,,(800) 955-7070
1993-01-31,PRIMERICA BANK,MASTERCARD,National,N,14.75,V,Prime,25,0,,(800) 772-7775
1993-01-31,OAK BROOK BANK,MASTERCARD,National,N,16.8,F,,25,0,,(800) 666-1011
1993-01-31,"NBD BANK, NATIONAL ASSOCIATION",MASTERCARD,Regional,R,16.8,F,,25,15,,(800) 766-4623
1993-01-31,NATIONAL WESTMINSTER BANK NJ,MASTERCARD,Regional,R,19.8,F,,25,15,,(800) 667-6677
1993-01-31,"NATIONAL CITY BANK, INDIANA",MASTERCARD,Single State,IN,17.8,F,,25,15,,(317) 267-6161
1993-01-31,NATIONAL CITY BANK,MASTERCARD,Single State,OH,17.9,F,,25,18,,(800) 282-7541
1993-01-31,CRESTAR BANK,VISA CLASSIC,Regional,R,15.9,F,,25,20,,(800) 368-7700
1993-01-31,NATIONAL BANK OF COMMERCE,MASTERCARD,Regional,R,19.8,V,Prime,25,15,,(901) 529-6228
1993-01-31,MELLON BANK (DE) NATIONAL ASSOCIATION,MASTERCARD,Regional,R,13.9,V,Prime,25,35,,(800) 753-7011
1993-01-31,"MBNA AMERICA BANK, NATIONAL ASSOCIATION",MASTERCARD,National,N,18.9,F,,25,40,,(800) 847-7378
1993-01-31,"MARINE MIDLAND BANK, N.A.",MASTERCARD,National,N,19.8,F,,25,20,,(800) 962-7463
1993-01-31,KEY BANK OF NEW YORK,MASTERCARD,Single State,NY,17.4,F,,25,25,,(800) 666-1897
1993-01-31,"HUNTINGTON NATIONAL BANK, THE",MASTERCARD,Regional,R,18.9,F,,25,18,,(800) 237-7400
1993-01-31,FIRST-CITIZENS BANK & TRUST COMPANY,MASTERCARD,Single State,NC,18,F,,25,15,,(919) 779-8540
1993-01-31,FIRST UNION NATIONAL BANK OF GEORGIA,MASTERCARD,National,N,18,F,,25,20,,(800) 359-3862
1993-01-31,FIRST NH BANK,MASTERCARD,Regional,R,14.9,V,Prime,25,20,,(603) 634-6831
1993-01-31,FIRST HAWAIIAN BANK,MASTERCARD,Single State,HI,16.5,F,,25,15,,(808) 847-4444
1993-01-31,FIRST CONSUMERS NATIONAL BANK,MASTERCARD,National,N,18.9,V,Prime,30,20,,(800) 234-3262
1993-01-31,FIRST ALABAMA BANK,MASTERCARD,Regional,R,19.5,F,,25,15,,(800) 828-0893
1993-01-31,FIDELITY TRUST COMPANY,MASTERCARD,National,N,15.9,V,Prime,25,0,,(800) 323-5353
1993-01-31,CENTRAL FIDELITY BANK,MASTERCARD,Single State,VA,18,F,,25,15,,(800) 388-5634
1993-01-31,CENTRAL CAROLINA BANK AND TRUST CO.,MASTERCARD,National,N,17.88,F,,25,18,,(800) 672-2539
1993-01-31,CENTRAL BANK OF THE SOUTH,MASTERCARD,Regional,R,13,V,Prime,30,20,,(800) 239-5175
1993-01-31,BRANCH BANKING AND TRUST COMPANY,MASTERCARD,Regional,R,18,F,,25,15,,(800) 476-4228
1993-01-31,BOATMEN'S BANK OF DELAWARE,MASTERCARD,Regional,R,15.3,V,Prime,25,20,,(800) 466-6420
1993-01-31,"AMSOUTH BANK, NATIONAL ASSOCIATION",MASTERCARD,Regional,R,19.5,F,,25,15,,(205) 326-5700
1993-01-31,"FIRST INTERSTATE BANK OF NEVADA, NATIONAL ASSOCIATION",STANDARD MASTERCARD,National,N,17.9,F,,25,15,,(602) 955-5050
1993-01-31,MANUFACTURERS AND TRADERS TRUST COMPANY,VISA,Single State,NY,19.8,F,,30,20,,(716) 639-1000
1993-01-31,AFBA INDUSTRIAL BANK,VISA,National,N,12.5,V,Prime,25,0,,(800) 776-2265
1993-01-31,BANK OF MONTANA,BANK OF MONTANA BANCARD - MASTERCARD,National,N,11.75,V,Prime,25,19,,(800) 735-5536
1993-01-31,JCPENNEY NATIONAL BANK,VISA,National,N,19.5,F,,25,15,,(800) 247-4714
1993-01-31,FIRST NATIONAL BANK IN ALBUQUERQUE,AAA VISA,Regional,R,18,V,Prime,25,10,,(800) 727-7927
1993-01-31,"CORESTATES BANK OF DELAWARE, NATIONAL ASSOCIATION",VISA,Regional,R,17.8,V,Prime,25,20,,(800) 833-3010
1993-01-31,"FIRST OF AMERICA BANK-MICHIGAN, N.A.",VISA/MASTERCARD,Single State,MI,18,F,,25,20,,(800) 423-3883
1993-01-31,"HOUSEHOLD BANK, NATIONAL ASSOCIATION",VISA,National,N,15.4,V,Prime,25,15,,(800) 477-6000
1993-01-31,"ABBOTT BANK, THE",MASTERCARD/VISA,National,N,16.3,V,Other,25,0,,(800) 288-6844
1993-01-31,DIAL BANK,MASTERCARD/VISA,National,N,19.8,F,,25,20,,(605) 336-3933
1993-01-31,FIRST-CITIZENS BANK AND TRUST COMPANY OF SOUTH CAROLINA,MASTERCARD/VISA,Single State,SC,14.88,F,,25,20,,(803) 733-2050
1993-01-31,HARRIS TRUST AND SAVINGS BANK,MASTERCARD/VISA CLASSIC,National,N,19.8,V,Prime,30,0,,(708) 520-6550
1993-01-31,CITIBANK (MARYLAND) NATIONAL ASSOCIATION,CHOICE VISA,National,N,15.4,V,Prime,25,0,,(800) 934-2782
1993-01-31,"HOME SAVINGS OF AMERICA, FSB",VISA,Regional,R,13.5,V,Cost of Funds,25,18,,(800) 826-5098
1993-01-31,"CITIBANK (SOUTH DAKOTA), N.A.",CITIBANK CLASSIC VISA AND MASTERCARD,National,N,15.4,V,Prime,25,20,,(800) 950-5114
1993-01-31,FLEET BANK OF NEW YORK,VISA,Regional,R,14.4,V,Prime,25,20,,(800) 537-3777
1993-01-31,"FIRSTIER BANK, NATIONAL ASSOCIATION, LINCOLN",VISA,Regional,R,18,F,,25,18,,(800) 432-3209
1993-01-31,SEATTLE-FIRST NATIONAL BANK,REGULAR MASTERCARD/VISA,Regional,R,18,V,Six-month T-bill,21,18,,(800) 552-7302
1993-01-31,"EQUITY BANK FOR SAVINGS, F.A.",VISA,Regional,R,17.9,F,,30,15,,(800) 456-2273
1993-01-31,AMERICAN EXPRESS CENTURION BANK,OPTIMA CARD,Regional,R,14.25,V,Prime,25,15,,(800) 232-3822
1993-01-31,CITIZENS TRUST COMPANY,CITIZENS VISA CLASSIC,Regional,R,15.9,F,,25,20,,(401) 455-5000
1993-01-31,"BARNETT BANK OF BROWARD COUNTY, N.A.",VISA,Single State,FL,18,F,,25,21,,(800) 323-6276
1993-01-31,FIRST VIRGINIA BANK,VISA,Regional,R,16.98,F,,25,15,,(800) 634-8803
1993-01-31,AMALGAMATED BANK OF CHICAGO,STANDARD MASTER CARD,National,N,12,V,Prime,25,0,,(800) 365-6464
1993-01-31,FIRST USA BANK,VISA,Regional,R,17.9,F,,25,0,,(800) 955-8010
1993-01-31,"FIRST SECURITY BANK OF UTAH, NATIONAL ASSOCIATION",VISA,Single State,UT,14.57,V,One-year T-bill,25,20,,(800) 445-2689
1993-01-31,"FIRST OMNI BANK, NATIONAL ASSOCIATION",VISA,National,N,19.44,F,,25,18,,(800) 441-8026
1993-01-31,FIRST NATIONAL BANK OF OMAHA,VISA,National,N,19.75,V,Other,0,0,,(800) 688-7070
1993-01-31,FIRST NATIONAL BANK OF COMMERCE,VISA,Regional,R,18,F,,25,12,,(800) 826-3390
1993-01-31,"FIRST NATIONAL BANK OF ATLANTA, THE",VISA,National,N,8.9,V,Prime,25,39,,(800) 842-3262
1993-01-31,"FIFTH THIRD BANK, THE",VISA,National,N,19.8,F,,30,18,,(513) 579-5353
1993-01-31,FIRST NATIONAL BANK IN WICHITA,REGULAR MASTERCARD/VISA,National,N,18,F,,25,18,,(316) 383-1354
1993-01-31,"CHEVY CHASE SAVINGS BANK, FEDERAL SAVINGS BANK",VISA GOLD,National,N,15.9,V,Prime,25,40,,(800) 937-5000
1993-01-31,AMERICAN GENERAL FINANCIAL CENTER,THE MORE CARD (VISA),Regional,R,19.8,F,,25,0,,(800) 828-6673
1993-01-31,"FIRST INTERSTATE BANK OF WASHINGTON, NATIONAL ASSOCIATION",VISA,Single State,WA,17.9,F,,25,18,,(805) 955-5050
1993-01-31,"FIRST INTERSTATE BANK OF ARIZONA, NATIONAL ASSOCIATION",VISA,National,N,17.9,F,,25,20,,(800) 955-5050
1993-01-31,"BANK ONE, CINCINNATI, NATIONAL ASSOCIATION",VISA,Single State,OH,19.8,F,,25,20,,(800) 945-2006
1993-01-31,"FIRST FIDELITY BANK, NATIONAL ASSOCIATION, NEW JERSEY",VISA,Regional,R,18.8,F,,25,15,,(800) 338-0644
1993-01-31,"BANK ONE, AKRON, NATIONAL ASSOCIATION",VISA,Single State,OH,19.8,F,,25,20,,(800) 945-2006
1993-01-31,INTEGRA NATIONAL BANK/PITTSBURGH,INTEGRA CARD SERVICES,Regional,R,14.9,V,Three-month T-bill,25,15,,(800) 352-0186
1993-01-31,"CHASE MANHATTAN BANK (USA), THE",VISA/MASTERCARD,National,N,19.8,F,,30,20,,(800) 441-7681
1993-01-31,UNIVERSAL BANK,UNIVERSAL CARD,National,N,15.9,V,Prime,25,20,,(800) 423-4343
1993-01-31,IDAHO FIRST BANK,CLASSIC VISA,National,N,14.58,V,One-year T-bill,25,20,,(208) 386-3440
1993-01-31,"WEST ONE BANK, IDAHO",CLASSIC VISA,National,N,14.58,V,One-year T-bill,25,20,,(208) 386-3440
1993-01-31,"U.S. BANK, NATIONAL ASSOCIATION",AAA VISA CLASSIC,Regional,R,16.9,F,,25,9.5,,(800) 872-2659
1993-01-31,"BANK OF BALTIMORE, THE",VISA/MASTERCARD AFFINITY,National,N,15.9,F,,25,18,,(800) 252-9002
1993-01-31,USAA CREDIT CARD BANK,GOLD MASTERCARD,Regional,R,12.5,V,Six-month T-bill,25,0,,(800) 511-8050
1993-01-31,BANK OF DELAWARE,VISA,Single State,DE,17.9,F,,25,18,,(800) 762-2273
1993-01-31,FIRST INTERSTATE BANK OF CALIFORNIA,MASTERCARD MEMBER CIRCLE,Single State,CA,15.9,V,Prime,25,20,,(805) 955-5050
1993-01-31,"BANK IV KANSAS, NATIONAL ASSOCIATION",VISA,National,N,17.76,F,,25,15,,(800) 333-5221
1993-01-31,VALLEY STATE BANK,VISA,Regional,R,19.8,V,Other,0,0,,(800) 688-7070
1993-01-31,ASSOCIATES NATIONAL BANK (DELAWARE),MASTERCARD INTERNATIONAL,National,N,19.9,F,,25,20,,(800) 533-5600
1993-01-31,"BANK ONE, DAYTON, NATIONAL ASSOCIATION",VISA-CLASSIC,National,N,18,F,,0,20,,(513) 449-1471
1993-01-31,FLEET NATIONAL BANK,CLASSIC VISA & MASTERCARD,National,N,14.9,V,Prime,25,25,,(800) 537-3777
1993-01-31,INB NATIONAL BANK,VISA CARD,National,N,19.8,F,,30,15,,(800) 344-1140
1993-01-31,"BANK OF NEW YORK (DELAWARE), THE",MASTERCARD GOLD,National,N,15.9,V,Prime,30,25,,(800) 942-1977
1993-01-31,"MONOGRAM BANK, USA",VISA CLASSIC - AMES,National,N,19.8,F,,25,10,,(800) 677-1020
1993-01-31,"BANK ONE, YOUNGSTOWN, NATIONAL ASSOCIATION",FLEX/VISA,National,N,17.7,F,,25,20,,(216) 742-7365
1993-01-31,UNITED STATES NATIONAL BANK OF OREGON,VISA CLASSIC,Regional,R,15.4,V,Prime,25,15,,(800) 422-8762
1993-01-31,FIRST AMERICAN BANK OF VIRGINIA,FIRST PERCENT VISA CLASSIC,National,N,14,V,Prime,25,20,,(800) 572-4004
1993-01-31,SACRAMENTO SAVINGS BANK,VISA CLASSIC,Single State,CA,15,V,Prime,25,20,,(916) 974-3600
1993-01-31,COMERICA BANK,COMERICA CLASSIC CARD,National,N,16.75,F,,25,15,,(800) 841-0012
1993-01-31,"NATIONSBANK OF DELAWARE, N.A.",VISA CLASSIC,National,N,17.9,F,,25,18,,(800) 782-2265
1993-01-31,OHIO SAVINGS BANK,VISA CARD,Regional,R,14.75,F,,25,25,,(800) 860-1445
1993-01-31,"GREAT WESTERN BANK, A FEDERAL SAVINGS BANK",VISA CLASSIC,Regional,R,19.8,V,Prime,25,20,,(800) 382-3334
1993-01-31,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,VISA CLASSIC,National,N,17.9,V,Prime,25,18,,(800) 234-2840
1993-01-31,"NATIONAL BANK OF SOUTH CAROLINA, THE",MASTERCARD,Single State,SC,16.92,F,,0,0,,(803) 778-8442
1993-01-31,EUROPEAN AMERICAN BANK,MASTERCARD,Regional,R,16.75,F,,25,20,,(516) 296-6028
1993-01-31,CHEMICAL BANK,MASTERCARD,National,N,17.8,F,,25,20,,(800) 648-3355
1992-07-31,"FIRSTIER BANK, NATIONAL ASSOCIATION, LINCOLN",VISA,Regional,R,18,F,,25,18,,(800) 432-3209
1992-07-31,BOATMEN'S BANK OF DELAWARE,MASTERCARD,Regional,R,17.8,F,,25,20,,(800) 426-6420
1992-07-31,BANK OF MONTANA,MASTERCARD,National,N,12.25,V,Prime,30,19,,(406) 761-8922
1992-07-31,ASSOCIATES NATIONAL BANK (DELAWARE),MASTERCARD,National,N,21.99,F,,25,20,,(800) 533-5600
1992-07-31,"AMSOUTH BANK, NATIONAL ASSOCIATION",MASTERCARD,Regional,R,19.5,F,,25,15,,(800) 284-4100
1992-07-31,"NORWEST BANK NEBRASKA, NATIONAL ASSOCIATION",NORWEST MASTERCARD,National,N,15,V,Prime,25,20,,(800) 247-8101
1992-07-31,TOWN NORTH NATIONAL BANK,MASTERCARD-VISA,National,N,14,V,Six-month T-bill,0,0,,
1992-07-31,HARRIS TRUST AND SAVINGS BANK,MASTER CARD/VISA,National,N,19.8,F,,30,0,,(708) 520-6550
1992-07-31,"BANK ONE, DAYTON, NATIONAL ASSOCIATION",VISA CLASSIC,National,N,18,F,,0,20,,(513) 449-1471
1992-07-31,COLUMBUS BANK AND TRUST COMPANY,VISA CLASSIC,Regional,R,18,F,,25,12,,(800) 282-1205
1992-07-31,CRESTAR BANK,VISA CLASSIC,Regional,R,15.9,F,,25,20,,(800) 368-7700
1992-07-31,FIRST NATIONAL BANK OF COMMERCE,VISA CLASSIC,Regional,R,18,F,,25,12,,(800) 826-3390
1992-07-31,OLD KENT BANK AND TRUST COMPANY,MASTER CARD/VISA,National,N,18,F,,25,20,,(800) 245-5353
1992-07-31,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,VISA CLASSIC,National,N,17.9,V,Prime,25,18,,(800) 234-2840
1992-07-31,"WEST ONE BANK, IDAHO, NATIONAL ASSOCIATION",VISA,National,N,15.15,V,One-year T-bill,25,20,,(800) 338-3494
1992-07-31,"GREAT WESTERN BANK, A FEDERAL SAVINGS BANK",VISA CLASSIC,Regional,R,19.8,F,,25,20,,(800) 382-3334
1992-07-31,FIRST NATIONAL BANK IN ALBUQUERQUE,AAA VISA,Regional,R,18,V,Prime,25,10,,(800) 727-7927
1992-07-31,"COMMERCE BANK OF OMAHA, NATIONAL ASSOCIATION",SPECIAL CONNECTIONS VISA/MASTERCARD,Regional,R,17.5,V,Prime,25,0,,(800) 645-2103
1992-07-31,SUMMIT BANK,MASTERCARD/VISA,Single State,IN,19.8,F,,25,15,,(800) 541-1365
1992-07-31,"FIRST OF AMERICA BANK-MICHIGAN, N.A.",MASTER CARD/VISA,Single State,MI,18,F,,25,20,,(800) 423-3883
1992-07-31,"NBD BANK, NATIONAL ASSOCIATION",MASTER CARD,Regional,R,18,F,,25,18,,(800) 225-5623
1992-07-31,"BANK OF BALTIMORE, THE",VISA/MASTERCARD AFFINITY,National,N,15.9,F,,25,18,,(800) 252-9002
